ID,VesselID,Connectivity,Position,Radius,LengthAlongVessel,Elasticity,R1,R2,C,Thickness,Type
220,7,"221,219","13.40351097581764,-67.04094572380299,-183.52554294481857",4.230000,12.142857,400000.000000,,,,0.674084,0,
221,7,"222,220","14.867003425079895,-67.06302846965137,-182.5835477567353",4.230000,14.571429,400000.000000,,,,0.674084,0,
222,7,"221,223","16.330415372043543,-67.08517830493558,-181.64142907692252",4.230000,17.000000,400000.000000,,,,0.674084,0,
223,7,"224,222","17.793827319007193,-67.10732814021979,-180.69931039710974",4.230000,19.428571,400000.000000,,,,0.674084,0,
224,7,"223,225","19.257282172861768,-67.1294141443204,-179.75725687371005",4.230000,21.857143,400000.000000,,,,0.674084,0,
225,7,"224,226","20.720765631175684,-67.15145759449888,-178.81524678771467",4.230000,24.285714,400000.000000,,,,0.674084,0,
226,7,"227,225","22.184249089489594,-67.17350104467735,-177.8732367017193",4.230000,26.714286,400000.000000,,,,0.674084,0,
227,7,"226,228","23.64771454643671,-67.19567317764835,-176.9312016720963",4.230000,29.142857,400000.000000,,,,0.674084,0,
228,7,"229,227","25.111175502893644,-67.21787748237887,-175.98916040636064",4.230000,31.571429,400000.000000,,,,0.674084,0,
229,7,"228,3830","26.574636459350586,-67.24008178710938,-175.047119140625",4.230000,34.000000,400000.000000,,,,0.674084,0,
230,8,"3827,231","-21.49146270751953,-93.48047637939453,-192.95388793945312",9.990000,0.000000,400000.000000,,,,1.201350,0,
231,8,"230,232","-21.460045757481293,-94.21149008031306,-193.59138797061124",9.990000,2.476190,400000.000000,,,,1.201350,0,
232,8,"233,231","-21.428628807443058,-94.94250378123158,-194.22888800176935",9.990000,4.952381,400000.000000,,,,1.201350,0,
233,8,"234,232","-21.39721185740482,-95.67351748215009,-194.86638803292746",9.990000,7.428571,400000.000000,,,,1.201350,0,
234,8,"235,233","-21.36579490736658,-96.40453118306861,-195.50388806408557",9.990000,9.904762,400000.000000,,,,1.201350,0,
235,8,"234,236","-21.33439803115756,-97.13555467264115,-196.1413778569023",9.990000,12.380952,400000.000000,,,,1.201350,0,
236,8,"237,235","-21.303111531770224,-97.86663198555286,-196.77881135375412",9.990000,14.857143,400000.000000,,,,1.201350,0,
237,8,"238,236","-21.271825032382885,-98.59770929846457,-197.41624485060598",9.990000,17.333333,400000.000000,,,,1.201350,0,
238,8,"237,239","-21.240538532995547,-99.32878661137627,-198.05367834745783",9.990000,19.809524,400000.000000,,,,1.201350,0,
239,8,"240,238","-21.20925203360821,-100.05986392428798,-198.69111184430966",9.990000,22.285714,400000.000000,,,,1.201350,0,
240,8,"241,239","-21.17791675212172,-100.79091644167674,-199.32857137565227",9.990000,24.761905,400000.000000,,,,1.201350,0,
241,8,"240,242","-21.14647173249471,-101.52191318010912,-199.96608947308073",9.990000,27.238095,400000.000000,,,,1.201350,0,
242,8,"243,241","-21.115026712867703,-102.25290991854149,-200.60360757050918",9.990000,29.714286,400000.000000,,,,1.201350,0,
243,8,"242,244","-21.083581693240696,-102.98390665697387,-201.2411256679376",9.990000,32.190476,400000.000000,,,,1.201350,0,
244,8,"245,243","-21.052136673613685,-103.71490339540624,-201.87864376536606",9.990000,34.666667,400000.000000,,,,1.201350,0,
245,8,"244,246","-21.020754298969738,-104.44589093436225,-202.51617549396093",9.990000,37.142857,400000.000000,,,,1.201350,0,
246,8,"247,245","-20.989445017680104,-105.17686773948847,-203.15372312722408",9.990000,39.619048,400000.000000,,,,1.201350,0,
247,8,"246,248","-20.95813573639047,-105.9078445446147,-203.79127076048727",9.990000,42.095238,400000.000000,,,,1.201350,0,
248,8,"249,247","-20.926826455100834,-106.63882134974092,-204.42881839375045",9.990000,44.571429,400000.000000,,,,1.201350,0,
249,8,"248,250","-20.8955171738112,-107.36979815486715,-205.06636602701363",9.990000,47.047619,400000.000000,,,,1.201350,0,
250,8,"249,251","-20.864179362606187,-108.10077311074504,-205.70391437840667",9.990000,49.523810,400000.000000,,,,1.201350,0,
251,8,"250,252","-20.8328237228863,-108.83174691101655,-206.34146317856337",9.990000,52.000000,400000.000000,,,,1.201350,0,
252,8,"251,253","-20.801468083166412,-109.56272071128808,-206.97901197872008",9.990000,54.476190,400000.000000,,,,1.201350,0,
253,8,"252,254","-20.77011244344653,-110.29369451155961,-207.6165607788768",9.990000,56.952381,400000.000000,,,,1.201350,0,
254,8,"253,255","-20.73875680372664,-111.02466831183114,-208.2541095790335",9.990000,59.428571,400000.000000,,,,1.201350,0,
255,8,"254,256","-20.70747422283005,-111.75568905279813,-208.89160814279293",9.990000,61.904762,400000.000000,,,,1.201350,0,
256,8,"255,257","-20.676213564257775,-112.48672387897898,-209.52909163241696",9.990000,64.380952,400000.000000,,,,1.201350,0,
257,8,"256,258","-20.6449529056855,-113.21775870515984,-210.16657512204102",9.990000,66.857143,400000.000000,,,,1.201350,0,
258,8,"257,259","-20.613692247113224,-113.9487935313407,-210.80405861166506",9.990000,69.333333,400000.000000,,,,1.201350,0,
259,8,"258,260","-20.58243158854095,-114.67982835752156,-211.44154210128912",9.990000,71.809524,400000.000000,,,,1.201350,0,
260,8,"259,261","-20.551014260380377,-115.41083466726754,-212.07905058738487",9.990000,74.285714,400000.000000,,,,1.201350,0,
261,8,"260,262","-20.519583874680276,-116.14183860032715,-212.71656115679767",9.990000,76.761905,400000.000000,,,,1.201350,0,
262,8,"261,263","-20.488153488980174,-116.87284253338676,-213.35407172621044",9.990000,79.238095,400000.000000,,,,1.201350,0,
263,8,"262,264","-20.456723103280073,-117.60384646644637,-213.99158229562323",9.990000,81.714286,400000.000000,,,,1.201350,0,
264,8,"263,265","-20.425294794357455,-118.33485206009978,-214.6290910631934",9.990000,84.190476,400000.000000,,,,1.201350,0,
265,8,"264,266","-20.393891395075215,-119.06587757153179,-215.2665782187942",9.990000,86.666667,400000.000000,,,,1.201350,0,
266,8,"267,265","-20.36248799579298,-119.79690308296378,-215.90406537439497",9.990000,89.142857,400000.000000,,,,1.201350,0,
267,8,"266,268","-20.331084596510742,-120.52792859439579,-216.54155252999578",9.990000,91.619048,400000.000000,,,,1.201350,0,
268,8,"269,267","-20.2996811972285,-121.2589541058278,-217.17903968559656",9.990000,94.095238,400000.000000,,,,1.201350,0,
269,8,"268,270","-20.268308855620404,-121.98996180824028,-217.8165487872775",9.990000,96.571429,400000.000000,,,,1.201350,0,
270,8,"271,269","-20.237040015259602,-122.72091016120741,-218.4541310253645",9.990000,99.047619,400000.000000,,,,1.201350,0,
271,8,"270,272","-20.205771174898803,-123.45185851417453,-219.09171326345148",9.990000,101.523810,400000.000000,,,,1.201350,0,
272,8,"273,271","-20.174502334538,-124.18280686714166,-219.72929550153847",9.990000,104.000000,400000.000000,,,,1.201350,0,
273,8,"272,274","-20.143233494177203,-124.9137552201088,-220.3668777396255",9.990000,106.476190,400000.000000,,,,1.201350,0,
274,8,"275,273","-20.1118977482381,-125.6447210145865,-221.00443669001203",9.990000,108.952381,400000.000000,,,,1.201350,0,
275,8,"274,276","-20.080454924069127,-126.37571472312047,-221.64195836987784",9.990000,111.428571,400000.000000,,,,1.201350,0,
276,8,"277,275","-20.049012099900157,-127.10670843165443,-222.27948004974365",9.990000,113.904762,400000.000000,,,,1.201350,0,
277,8,"276,278","-20.017569275731184,-127.83770214018838,-222.91700172960947",9.990000,116.380952,400000.000000,,,,1.201350,0,
278,8,"279,277","-19.986126451562214,-128.56869584872234,-223.5545234094753",9.990000,118.857143,400000.000000,,,,1.201350,0,
279,8,"278,280","-19.954758092987536,-129.29970162677157,-224.19203491445353",9.990000,121.333333,400000.000000,,,,1.201350,0,
280,8,"281,279","-19.923453558317835,-130.0307177495122,-224.82953769861157",9.990000,123.809524,400000.000000,,,,1.201350,0,
281,8,"280,282","-19.892149023648134,-130.76173387225282,-225.46704048276962",9.990000,126.285714,400000.000000,,,,1.201350,0,
282,8,"283,281","-19.860844488978437,-131.49274999499346,-226.10454326692766",9.990000,128.761905,400000.000000,,,,1.201350,0,
283,8,"284,282","-19.82953995430874,-132.2237661177341,-226.7420460510857",9.990000,131.238095,400000.000000,,,,1.201350,0,
284,8,"283,285","-19.790389223858952,-132.952067501986,-227.38219049832293",9.990000,133.714286,400000.000000,,,,1.201350,0,
285,8,"286,284","-19.747750482023307,-133.67916205441472,-228.02350929184925",9.990000,136.190476,400000.000000,,,,1.201350,0,
286,8,"285,287","-19.705111740187665,-134.40625660684344,-228.66482808537555",9.990000,138.666667,400000.000000,,,,1.201350,0,
287,8,"288,286","-19.66247299835202,-135.13335115927217,-229.30614687890184",9.990000,141.142857,400000.000000,,,,1.201350,0,
288,8,"287,289","-19.619834256516373,-135.8604457117009,-229.94746567242817",9.990000,143.619048,400000.000000,,,,1.201350,0,
289,8,"290,288","-19.4731789183874,-136.54391823782393,-230.61877396210022",9.990000,146.095238,400000.000000,,,,1.201350,0,
290,8,"289,291","-19.30760864557766,-137.2194583011707,-231.29553570228805",9.990000,148.571429,400000.000000,,,,1.201350,0,
291,8,"292,290","-19.142038372767917,-137.89499836451745,-231.97229744247588",9.990000,151.047619,400000.000000,,,,1.201350,0,
292,8,"291,293","-18.97646809995818,-138.5705384278642,-232.64905918266373",9.990000,153.523810,400000.000000,,,,1.201350,0,
293,8,"292","-18.810897827148438,-139.24607849121094,-233.32582092285156",9.990000,156.000000,400000.000000,18507606.308406,150549536.548737,0.000000,1.201350,2,
294,9,"295,3827","-21.49146270751953,-93.48047637939453,-192.95388793945312",4.230000,0.000000,400000.000000,,,,0.674084,0,
295,9,"296,294","-21.9568421746067,-92.62477323533828,-190.91907343840143",4.230000,2.428571,400000.000000,,,,0.674084,0,
296,9,"297,295","-22.422221641693866,-91.76907009128205,-188.8842589373497",4.230000,4.857143,400000.000000,,,,0.674084,0,
297,9,"298,296","-23.005834655350156,-90.92762265911175,-186.8741253155519",4.230000,7.285714,400000.000000,,,,0.674084,0,
298,9,"297,299","-23.589454579451868,-90.08617606015099,-184.86399313628775",4.230000,9.714286,400000.000000,,,,0.674084,0,
299,9,"300,298","-24.559559150134426,-89.31164662520533,-182.9803110095816",4.230000,12.142857,400000.000000,,,,0.674084,0,
300,9,"301,299","-25.5297067177548,-88.53712463488435,-181.09664295061424",4.230000,14.571429,400000.000000,,,,0.674084,0,
301,9,"302,300","-26.552912203862522,-87.79491330720232,-179.22810117484207",4.230000,17.000000,400000.000000,,,,0.674084,0,
302,9,"303,301","-27.57612396252282,-87.05270579931452,-177.35956118731207",4.230000,19.428571,400000.000000,,,,0.674084,0,
303,9,"302,304","-28.6417661221977,-86.49483393020813,-175.45103927863485",4.230000,21.857143,400000.000000,,,,0.674084,0,
304,9,"305,303","-29.707414936270084,-85.93699097062377,-173.5425110995574",4.230000,24.285714,400000.000000,,,,0.674084,0,
305,9,"306,304","-31.149005918005205,-85.57450477818018,-171.84555573700584",4.230000,26.714286,400000.000000,,,,0.674084,0,
306,9,"307,305","-32.59066005190084,-85.21205140249135,-170.1486359152412",4.230000,29.142857,400000.000000,,,,0.674084,0,
307,9,"308,306","-34.261180852590435,-84.98073196758628,-168.65026094780205",4.230000,31.571429,400000.000000,,,,0.674084,0,
308,9,"307,3831","-35.93170166015625,-84.7494125366211,-167.15188598632812",4.230000,34.000000,400000.000000,,,,0.674084,0,
309,10,"310,3828","-27.74993133544922,-34.698890686035156,-100.7116928100586",1.500000,0.000000,800000.000000,,,,0.392273,0,
310,10,"309,311","-27.94365753787687,-34.24344615539718,-99.939507646693",1.500000,2.492958,800000.000000,,,,0.392273,0,
311,10,"312,310","-28.13738374030452,-33.78800162475921,-99.16732248332741",1.500000,4.985915,800000.000000,,,,0.392273,0,
312,10,"313,311","-28.331109942732173,-33.332557094121235,-98.39513731996182",1.500000,7.478873,800000.000000,,,,0.392273,0,
313,10,"312,314","-28.524836145159824,-32.87711256348326,-97.62295215659623",1.500000,9.971831,800000.000000,,,,0.392273,0,
314,10,"315,313","-28.71856234758748,-32.42166803284529,-96.85076699323064",1.500000,12.464789,800000.000000,,,,0.392273,0,
315,10,"314,316","-28.91228855001513,-31.966223502207313,-96.07858182986504",1.500000,14.957746,800000.000000,,,,0.392273,0,
316,10,"315,317","-29.106014752442782,-31.510778971569337,-95.30639666649944",1.500000,17.450704,800000.000000,,,,0.392273,0,
317,10,"318,316","-29.302859018686497,-31.065434681237107,-94.52979832683893",1.500000,19.943662,800000.000000,,,,0.392273,0,
318,10,"317,319","-29.52454320974085,-30.70055353231698,-93.71804260304246",1.500000,22.436620,800000.000000,,,,0.392273,0,
319,10,"318,320","-29.746227400795195,-30.335672383396858,-92.90628687924598",1.500000,24.929577,800000.000000,,,,0.392273,0,
320,10,"319,321","-29.967911591849546,-29.97079123447673,-92.0945311554495",1.500000,27.422535,800000.000000,,,,0.392273,0,
321,10,"320,322","-30.189595782903893,-29.60591008555661,-91.28277543165304",1.500000,29.915493,800000.000000,,,,0.392273,0,
322,10,"321,323","-30.411279973958244,-29.241028936636482,-90.47101970785656",1.500000,32.408451,800000.000000,,,,0.392273,0,
323,10,"322,324","-30.63296416501259,-28.87614778771636,-89.65926398406008",1.500000,34.901408,800000.000000,,,,0.392273,0,
324,10,"323,325","-30.85464835606694,-28.511266638796233,-88.84750826026361",1.500000,37.394366,800000.000000,,,,0.392273,0,
325,10,"324,326","-31.078580304433647,-28.15366332021323,-88.0332684635597",1.500000,39.887324,800000.000000,,,,0.392273,0,
326,10,"325,327","-31.31012470691915,-27.820707746838814,-87.21061588539952",1.500000,42.380282,800000.000000,,,,0.392273,0,
327,10,"326,328","-31.54166910940465,-27.487752173464397,-86.38796330723936",1.500000,44.873239,800000.000000,,,,0.392273,0,
328,10,"327,329","-31.773213511890155,-27.154796600089977,-85.56531072907919",1.500000,47.366197,800000.000000,,,,0.392273,0,
329,10,"328,330","-32.00475791437566,-26.82184102671556,-84.74265815091901",1.500000,49.859155,800000.000000,,,,0.392273,0,
330,10,"331,329","-32.23630231686116,-26.488885453341144,-83.92000557275884",1.500000,52.352113,800000.000000,,,,0.392273,0,
331,10,"330,332","-32.46784671934667,-26.155929879966727,-83.09735299459868",1.500000,54.845070,800000.000000,,,,0.392273,0,
332,10,"333,331","-32.69939112183217,-25.82297430659231,-82.2747004164385",1.500000,57.338028,800000.000000,,,,0.392273,0,
333,10,"332,334","-32.93093699302748,-25.490019181520974,-81.45204807022326",1.500000,59.830986,800000.000000,,,,0.392273,0,
334,10,"335,333","-33.16248573821605,-25.1570649336958,-80.6293961778813",1.500000,62.323944,800000.000000,,,,0.392273,0,
335,10,"334,336","-33.394034483404624,-24.824110685870625,-79.80674428553934",1.500000,64.816901,800000.000000,,,,0.392273,0,
336,10,"337,335","-33.62558322859319,-24.491156438045454,-78.98409239319739",1.500000,67.309859,800000.000000,,,,0.392273,0,
337,10,"336,338","-33.85713197378176,-24.158202190220276,-78.16144050085543",1.500000,69.802817,800000.000000,,,,0.392273,0,
338,10,"339,337","-34.08868071897033,-23.825247942395105,-77.33878860851348",1.500000,72.295775,800000.000000,,,,0.392273,0,
339,10,"338,340","-34.320229464158906,-23.492293694569927,-76.51613671617152",1.500000,74.788732,800000.000000,,,,0.392273,0,
340,10,"341,339","-34.551778209347475,-23.159339446744756,-75.69348482382956",1.500000,77.281690,800000.000000,,,,0.392273,0,
341,10,"340,342","-34.78332499992831,-22.826384661347475,-74.87083259891031",1.500000,79.774648,800000.000000,,,,0.392273,0,
342,10,"343,341","-35.01486938764274,-22.493429215094345,-74.04817996514234",1.500000,82.267606,800000.000000,,,,0.392273,0,
343,10,"342,344","-35.24641377535717,-22.160473768841214,-73.22552733137438",1.500000,84.760563,800000.000000,,,,0.392273,0,
344,10,"345,343","-35.4779581630716,-21.82751832258808,-72.40287469760642",1.500000,87.253521,800000.000000,,,,0.392273,0,
345,10,"344,346","-35.70950255078603,-21.494562876334953,-71.58022206383846",1.500000,89.746479,800000.000000,,,,0.392273,0,
346,10,"347,345","-35.94104693850045,-21.161607430081823,-70.7575694300705",1.500000,92.239437,800000.000000,,,,0.392273,0,
347,10,"348,346","-36.17259132621488,-20.828651983828692,-69.93491679630255",1.500000,94.732394,800000.000000,,,,0.392273,0,
348,10,"347,349","-36.40413571392931,-20.49569653757556,-69.11226416253459",1.500000,97.225352,800000.000000,,,,0.392273,0,
349,10,"350,348","-36.63567973045995,-20.162740983147376,-68.28961146807526",1.500000,99.718310,800000.000000,,,,0.392273,0,
350,10,"349,351","-36.867223453916864,-19.82978534330795,-67.46695872569616",1.500000,102.211268,800000.000000,,,,0.392273,0,
351,10,"352,350","-37.09876717737379,-19.496829703468528,-66.64430598331705",1.500000,104.704225,800000.000000,,,,0.392273,0,
352,10,"351,353","-37.33031090083071,-19.163874063629102,-65.82165324093796",1.500000,107.197183,800000.000000,,,,0.392273,0,
353,10,"354,352","-37.561854624287626,-18.83091842378968,-64.99900049855886",1.500000,109.690141,800000.000000,,,,0.392273,0,
354,10,"353,355","-37.79339834774455,-18.497962783950257,-64.17634775617975",1.500000,112.183099,800000.000000,,,,0.392273,0,
355,10,"356,354","-38.024942071201465,-18.165007144110835,-63.35369501380065",1.500000,114.676056,800000.000000,,,,0.392273,0,
356,10,"355,357","-38.25648579465839,-17.832051504271412,-62.53104227142155",1.500000,117.169014,800000.000000,,,,0.392273,0,
357,10,"358,356","-38.48803286301144,-17.499096655312318,-61.70839015041126",1.500000,119.661972,800000.000000,,,,0.392273,0,
358,10,"357,359","-38.719581586044306,-17.166142197592198,-60.88573833678463",1.500000,122.154930,800000.000000,,,,0.392273,0,
359,10,"360,358","-38.95113030907717,-16.833187739872074,-60.063086523158",1.500000,124.647887,800000.000000,,,,0.392273,0,
360,10,"361,359","-39.18267903211003,-16.500233282151953,-59.24043470953138",1.500000,127.140845,800000.000000,,,,0.392273,0,
361,10,"362,360","-39.414227755142896,-16.16727882443183,-58.417782895904736",1.500000,129.633803,800000.000000,,,,0.392273,0,
362,10,"363,361","-39.645776478175755,-15.834324366711709,-57.595131082278115",1.500000,132.126761,800000.000000,,,,0.392273,0,
